id,prompt_id,text,generated
acd6b682,0,"""You can live in your car, but you can't drive your house."" This is a quote my teacher used to tell me as advise for the future. This was a way of saving money if you had to choose between paying rent or paying your car bills if you were in this situation. However, what he did not realize is its more useful to use less of your car.

Using less of your car improves the environment. Using less will reduce the pollution in the air that we breathe in. When we reduce our car use we reduce the amount of resources like fossil fuels and nonreuseable resources. When we use cars and create pollution we also create a smog, but when we stop using cars we can clear the smog. In paris, they banned car use for a certain amount of time and it reduced the amount of smog. In fact, in the article Paris Bans Driving Due to Smog , it says ""The smog cleared enough Monday for the ruling French party to rescind the ban for oddnumbered plates on Tuesday."" Another thing that reduces is your payments for your car. How can you pay for a car if you don't have one? The answer is you don't. Without a car you don't have to pay car payments or repair payments. You also don't have to worry about getting fines or looking for parking spaces. In the article In German Suburb, Life Goes On Without Cars , it reads ""Car ownership is allowed, but there are only two places to park large garages at the edge of the development, where a carowner buys a space, for 40,000, along with a home."" If you are not already worried with you car payments, you would be worried about your children's safety. Accidents happen all the time from cars. And if you're not in an accident you could be the one with a car breakdown on your way to work. Now you may say, I need a car because I have to drive to work or drop my kids at school. Than here is a solution, in the article The End of Car Culture it says, ""Likewise the rise in cellphones and carpooling apps has facilitated more flexible commuting arrangements, including the evolution of shared van services for getting to work."" My teacher's quote about paying for cars is more useful than paying rent is incorrect. Using less of your car is an advantage to improving the environment, spending less money, and increasing safety in the world.",0
ad11c165,0,"Limiting car usage is a very good idea. It can save a lot of money, keep pollution from happening,and keep people safe. If more people tend to save money because of cars, then they can buy more stuff. If more people save the environment people can have fresh air to breath in. Multiple resources have been found to support the idea that limiting car use can save a lot of money and make the environment safer.

For example, ""In German Suburb, Life Goes On Without Cars"" by Elisabeth Rosenthal, it states that ""As a result of buying a parking space for 40,000, 70 percent of vaughn's families do not own cars, and 57 percent sold a car to move here. When I had a car I was always tense. I'm much happier this way,"" said Heidrun Walter."" This quote explains the troubles and tension that one has to deal with when having a car. ""In previous bills, 80 percent of appropriations have by law gone to highways and only 20 percent to other transport."" When Vauban, Germany had cars, their bill went up higher for highways instead of other transports. People should start to use other means of transport instead of cars.

In ""Paris bans driving due to smog"" by Robert Duffer, Robert helps explain the reason why driving should be banned. ""Paris enforced a partial driving ban to clear the air of the global city."" Paris is very smart to do that, because cars create pollution. The way that they partially banned driving is that ""Motorists with evennumbered license plates were ordered to leave their cars at home or suffer a 22euro fine 31. The same would apply to oddnumbered plates the following day."" Atleast paris partially protected the environment instead of the whole environment having to be in pollution.

In ""The End of Car Culture"" by Elisabeth Rosenthal, the author supports the idea of limiting car usage for the concern of safety. Safety is a really important thing in life. Cars can limit the danger of getting in a car accident. ""He proposed partnering with the telecommunications industry to create cities in which pedistrians, bicycle, private cars, commercial and public transportation traffic are woven into a connected network to save time, conserve resources, lower emissions, and improve safety."" If people did not have cars, then nobody would have to worry about accidents and their safety.

In conclusion, limiting driving and the usage of cars can improve the world. It can make it a safer environment, safe money, and stop pollution. These evidences from the excerpts can prove that limiting car usage is a really good idea.",0
ad19eca7,0,"Not everyone has the luxury of owning a car. But cars are not the only means that can get us from point A to point B. In fact, having limited usage of cars is an advantage to society, our own good, and also the environment. In the twentyfirst century, it may seem that possessing a car is a vital aspect of living, however, that is not always the case.

To began with, having a limited amount of cars on the roads means a less amount of car emission that stays in the air. Carbon emissions from cars are responsible from around 50% of the greenhouse gases in the United States alone Source 1. If we were to limit our car usage, it is very likely for that percentage to go down. Taking the account that cars are the second most item that pollutes the air, it would be a dramatic change for the environment to be a cleaner and heathier place to live Source 4.

Additionally, if we were to use our cars less and relied on public transportation, we would be able to help the economy. Using individual cars does not help anyone economically. In the other had, riding subways, buses, taxis, and other public transportation will allow the public economy to rise, which in turn allows the government to receive extra money that could benefit the local city. Taking the decision to not use cars promotes alternative ways to get to the final destination in mind Source 3. It also lets parks to be used more often than before and sidewalks become wider and safer. Moreover, the less cars that are on the street, the less traffic jams, car crashes, and time that is wasted sitting in a car wishing to be somewhere else Source 3.

furthermore, if more people were to walk or bike on the side walks, they would be able to enjoy the natural nature that they cannot fully appreciate when they are zooming pass it in their cars at fifty miles per hour. Also, getting the chance to actaully look at what the local city has to offer helps little businesses to become successful. Not using cars can also be included in our daily excersise that we are all supposed to be doing. Instead of being lazy and using cars to take us to places, we can all use that extra mile or so to help improve our health. Getting out in the open and getting some fresh air will also be beneficial to one's health by alleviating them from bad thoughts and ""it is a good opportunity to take away stress"" Source 3. Getting away from the busy life that includes cars is extremely advantageous to humans' health and the city they live in.

Much has changed throughout history. Nothing ever stays the same, so maybe it's the time to change the amount of car usage. This era is a time period where there are many technological inovations that allow humans from all across the world to stay in touch without leaving their couch. There has been a noticeable decrease in the amount of miles that have been driven since 2005 Source 4. This is a positive step foward to a better future for the generations to come for less cars on the road means there wil be less pollutions entering the atomsphere, more opportunities for businesses, and incouraging individuals to make healthier choices.",0
ad1dac3c,0,"Almost every American has a car. Just go outside and look at your neighborhood.. I'm almost positive if you were to look everyone would have a car except for maybe 1 or 2.. The car is in our everyday use basically.. It helps us get to work, run aarons, take kids to school, etc. Now you may seem like theres only 1 risk of being in a car, but believe it or not.. When your car is on and running you're hurting the air.. Now I know the air doesn't have feelings! But logically you're hurting the air and yourself. America should limit car usage for simple reasons like air pollution, car accidents, and laziness. These are the things we should focus on when we're in our cars or when we talk about safety because all those reasons fall into that category. Small changes would be nice and helpful here. It reduce lot of problems we have, and stress.

To kick this off, limiting the usage of cars would reduce the amount of air pollution that we are surrounded in now. Think about it millions of cars on and running everyday, sometimes if you look closely thers black gas coming out of the exhaust pipe.. And you're breating that? Out of millions of cars where do you think all those fumes go? they don't just dissapear! We're breating it! sure you might say ""So if im breathing it doesn't that mean i should be dead?!"" no.. that's not the case.. Yes it's bad for you but it hurts the earth mostly the gases break apart the atmosphere we have around to block other fumes from other places out. Think of the earth as a hamster in a ball.. The hamster is the earth and the ball is out atmosphere. The holes in the ball are the holes made from the gases that are released from our cars. This could let any type if gas in. In places like China there's a huge problem caused by all the cars.. it's called smog. Think of fog all over the place but its black and smells really bad. Not only that but it's really bad for you. You may think why don't we have that here? Well China is the most populated country in the world and almost everyone has a car. China is a pretty busy place you'd imagine because of all the people. Well you're right.. All the fumes coming out of those cars cause all that smog to contaminate everything there. Like water, animals, food, and even you! It's very bad. China needs to limit the usage of their cars in order to stop problems like that because it can effect everything around them. We should start worrying about the smog aswell because America is a pretty big place and all the busy cars can cause something similar to a smog, it may not be as big bu it will still cause damage. With all this said hopefully you understand what air pollution does and how we can reduce it.

Moving along, Car accidents is a very big thing everywhere it causes thousands of deaths and injuries. We can stop all of it if we can limit the car usuage. you may say ""We can also just stop teens from driving.."" well yeah you can do that but how will they learn for themselves? Small rules metioned in the article are very interesting like cars with even licence plates were allowed to drive on mondays for example, and cars who drove with odd licence plates were fined for not obeying the law. On Tuesdays it would be the same but for odd licence plates. I think if this rules was implemented atleast 2 times a week it would help reduce the amount of accidents. There wouldn't be asmuch cars and it will be lot safer for people to drive. Sadly in lot of accidents they are fatal in highways, just imagine hundrends of thousands of cars driving in 34 lanes, you hit a car and it will obivously start a big problem from there. Think of it like dominos stacked in a line you knock one down and it just starts all tumbling in order. Yeah some cars avoid it but not always. The less the cars the less the accidents. Altough this is off topic but limiting the amount of cars on a freeway or highway per hour will limit the amount of accidents aswell. Back to the point, America needs to do something about the cars or it will just keep happening the more the drivers the more the danger out in the roads and highways. Hopefully this helped you understand more about the limiting of car use a little more.

We're almost there, how ever we should stop revolving our selves around our car. If you live 10 minutes away from a supermarket or small convienience store just walk there.. You're just wasting money and polluting the air driving there.. A bike is a great way to get there you go decently fast, you don't get tired as much and it's a good exercise. We should stop getting to lazy because it is affecting both us and the earth very negatively. I would understand if you're in a hurry but seriously.. If you're 1020 minutes walking distance why not just walk there.. You don't only exercise in the gym, get some fresh air outside.. well partially fresh air.. Yeah you get the point.. We need to get our butts up and walk places because our car isn't our only source of transportation! It's not just hurting you! Don't forget your purse or wallet! Because it has a big impact on that to with the gas prices going all over the place right now. Something people don't see when they're driving there car is what there doing to the enviornment, yeah i've mentioned it many times but it something we really need to look at because it effects your health tremendously. If you actually take the time to walk or bike to where ever you want it feels nice to actually walk and stretch your muscles out. We need more car reduced communities so that we don't just use our cars all day to get to places not to far away.

To conclude, we need to start limiting the usage of cars in order to reduce lot of problems in our enviornment. Most of our enviornmental problems revolve around something we use everyday which is the car. Problems such as air pollution, car accidents, and laziness. These things just don't effect you, if effects everyone including the envornment. This is something we should look out for ecause it is a very negative thing we have. Mainly air pollution because that affects everything.. And i mean everthing... Food, water, animals, plants, and even you.. So we all should look out for this and be a bt more responsible. We need more laws to help reduce the amount of smog and greenhouse gases that we have here today in our world. Hopefully you read this and learned lot about the importance of limiting the usage of cars and how it can effect everything.",0
ad607532,0,"The idea of reducing car usage is a good idea, because the environment would be a better place. Limiting cars will not only benefit us with the idea of air pollution but with obesity, and obesity is a big thing in the United States. Its amazing how may people care about there environment. In source 3, Bogota, Colombia millions of columbians hike, bike, skate, or took buses to work during a day they call carfree day because they want to reduce air pollution.

In the United States one out of every 4 person is obese, and the reduction of car usage will help limit the obesity rate. Walking or even biking from one place to another is a work out and that is a common way to lose weight. We try so hard to reduce obesity and one of the many ways to gain weight is to eat junk food and not jog, run, or walk it off. So reducing the limit of cars is a good idea to reduce the obesity rate in the United States.

The reduction of cars will help the air polluting situation in the U.S. The pollution in the air will later in the future bit us right on the rear end. Many people may believe its happening now. The main cause of air pollution is the fuel we have running on our cars that are on the road 247. If we limit the usage of cars now we will start to see the difference in our world today.

Many people dont really use cars in the United States in source 4 it states that study last year found that driving by young people decreased 23 percent between the years of 2001 and 2009. It also stated that in 2005 the number of miles driven dropped steadily. Each year in America people are buying fewer cars, driving less and getting fewer licenses as each year goes by a recent studies found. So believe or not not many people don't need a car to get to point A to point B.

As of today we should make a effort to stop using our cars and maybe walk to work and get your exercise for the day while doing it. Let make a change together and stop the mass of air pollution we have going on and and reduce the rate of obesity. Lets make our country a better place to be.",0
ad916303,1,"The Electoral College is a process made by the founding fathers for the election of presidents by the congress vote. The Electoral College is a process, but it is an unfair process. Americans are supposed to vote for who they desire to be president, not a group of electors in Congress. There is no possible way for Americans to choose their president if at the end of it all, a group of electors make the final choice. According to the Office of the Federal Register, Americans choose the state electors when voting for President because when voting for president, Americans are actually voting for the candidate's electors. It makes no sense then to vote for a president, let's just make it to where we vote for electors because we obviously aren't voting for who we want as president.

The main purpose of voting is to help the candidate American voters want as president to win the election. If popular vote was the way to determine who would be elected as President, everybody would be happy. There are times in an election when everybody is sure that the candidate they voted for is going to win. Americans watch as they see the votes go up by popular vote, but then later, the candidate they thought would win has lost because of the Electoral College. If popular vote was the way Presidents were elected, everything would be made easier without controversy. However, since the Electoral College does play a big role in the election of presidents, popular vote is never going to be a working system. Americans just need to figure out that their vote is never going to really count, but the Electoral College's vote surely will.

In an article by Bradford Plumer, the fact that over sixty percent of voters would prefer a direct election than how we vote now is stated. The Electoral College System is based on Americans voting for the electors that are the candidate's party. When Americans go to vote, they vote for electors who support the President and then the electors choose the president. When Americans go to vote, the banners should just say Vote For Electors. When Americans vote, it is made to seem as they are voting directly for the President they want to be elected. Instead, Americans are actually voting for electors. Multiple times you'll hear the saying, ""Every vote counts."" but really, every vote does not count. No matter how many times Americans vote for their President, the Electoral College has the final say no matter what American's votes are.

The major problem that worries many, is the problem of a tie in the electoral vote. During an election when a tie occurs, the state delegations vote for who will be president. According to the article The Indefensible Electoral College by Bradford Plumer, each state is able to cast one vote and the one single state representative makes the decision for the state. If the point of an election is for the people to vote and choose, there shouldn't even be a option for the one representative to choose. All the votes that were just cast by Americans all go down the drain now. In the case of a tie, all the power and weight goes to the one state representative to choose who becomes the president. The represtative does not care about what the people want, that representative will choose what they want to do with this election. According to Bradford Plummer, during the 2000 campaign, Rhode Island, South Carolina and fifteen other states did not even get to view media markets or campaigns and did not even get to see the candidates. Those states howeve still voted, not knowing anything about these candidates because overall the Electoral College makes the last call.

The Electoral College is an unfair process that also plays a big role in elections. No matter how Americans vote, the Electoral College is going to be the people who elect the president. Americans vote for who they want as their president but the Electoral College simply makes that decision for you. Americans shouldn't even vote, the Electoral College can make that decision. Many people in America simply want the popular vote than to have the process of Electoral College in place. We should all take a vote to abolish the Electoral College. But wait, the Electoral College might say no since they always make the overall decision.",0
adc67150,0,"Living in a community without the use of cars can be extremely beneficial. It might seem odd to say such an idea because we have lived in towns with lot of car usage all of our lives. Heidrun Walter said, ""When I had a car I was always tense. I'm much happier this way."" Not having a car can be very stresses. This is because you do not have to worry about wrecking your car, keeping up with the insurance payments, talking care of it such as oil changes and eventually, having to buy a new one which can be very expensive.

Another reason why not having a car is beneficial is that it can help the environment. Right now, passenger cars are responsible for 12 percent of Greenhouse gas emissions in Europe. This number keeps on climbing because more and more people are buying cars which just puts more gas into the environment.

An even greater benefit of living in a community without cars is that you can get more exercise. Sitting in the car everyday going to and from work for 2 hours is not being productive. However, in the existing carfree communities, all the necessary store are in walking or biking distance from the majority of the population. So, the commute to work for most people can be just like getting a daily exercise and staying in shape.

In conclusion, I firmly believe that living in a community without cars would be a change for the better. It would help with everyones financial situations and everyone would have better health because you would have to bike and walk everywhere. As of lately, it has seemed like less and less people have started to use cars. The number of miles drivn peaked in 2005 and has been dropping since. In April, 2013 the average number of miles driven was 9 percent below the peak in 2005.",0
add2a7df,1,"Every vote makes a difference. Every single vote plays a role in electing a president, whether it be directly, or indirectly. The Electoral College has caused a lot of controversy with that thought. ""The Electoral College is unfair, outdated, and irrational."" Plumer 14 Where are the facts behind the argument against it? We all hear people complaining and saying these things, but they have no facts as to why abolishing the Electoral College would be beneficial. The Electoral College is working in the peoples favor and i believe we should keep it.

There are so many uneducated voters. People that vote for the presidential candidate at the top of the list because they have no clue who any of the people are anyway. If the president was selected by just popular votes who knows what the nation would be like. Every vote counts. Yes, this is true even with Electoral College it just a process to make sure that the votes being sent in are educated and well thought out not chosen out of laziness. Do we want the people who vote just to say they voted to have a huge say in who runs our country? I sure don't. I'd rather have a trusted group of people who are very well educated take our votes into huge consideration and seal the deal. ""But each party selects a slate of electors trusted to vote for the party's nominee and that trust is rarely betrayed..."" Posner 16. Richard A. Posner goes on to tell us how many times the trust has been betrayed... the most recent being in the election year 2000 and then the only other time the electoral vote did not reflect the popular vote was 1888. There's no reason to change a system that isn't broken.

Obviously the system has its flaws, but nothing is perfect. Sure the Electoral College messed up twice, but that isn't some mass amount that was detrimental to our nation. ""The founding fathers established it in the Constitution as a compromise between election of the President by a vote in Congress and election of the President by a popular vote of qualified citizens."" Office of the Federal Register 1 It's a compromise that has worked for so long there's not enough valid reasons to change it.

The Electoral College gives the right amount of representation to different sized states. ""The Popular vote was very close in Florida nevertheless Obama, who won that vote, got 29 electoral votes."" Posner 21 The majority of the state was in favor of Obams's ideas so 29 Electoral votes would work in their states favor, instead of having an almost tie vote which would make a smaller difference in the outcome. The Electoral College votes are like each states individual votes for the candidate that would make the majority of that one state happy, or that would benefit that one state. So yes, the popular vote may not always win, but the outcome of the presidential election is based on which person was the favorite of the majority of each individual state.

All in all, the Electoral College works for this nation. It worked for our founding fathers and it's still working for us, no matter what people want to argue. If ""60 percent of voters would prefer a direct election to the kind we have now."" Plumer 9 then the majority of our country should be able to come up with a valid argument against it.",0
ae0dcc3b,1,"The electoral college is unfair to voters. Electing the president should not be on how many electors vote for the candidate, it should be about how many people in each state vote for this representative. The electoral college is only 538 electors that vote for president which is not everyone that goes to the election booth and votes for president. In the electoral college, voters do not vote for the president but for a slate of electors who in turn elect the president. Over 60 percent of the voters prefer direct election instead of the electoral college.

Voting for president should be about the number of people who vote for a candidate. Voting should not be about the number of electors each candidate has. Direct voting is what should be taking place, not an electoral college. Direct voting is when a voter goes to an election booth and votes for who they think should be president. Their vote does not get sent to an electoral college where electors vote for the candidate. Every voter goes to an election booth to vote the candidate they think should be president, they dont vote for the electors.

""The electoral college is unfair,outdated and irrational."" This is true because with the electoral college, voters vote not for a slate of the president but for a slate of electors who in turn elect the president. The electoral college's only purpose is so the candidate can have group of electors just in case the number of votes is low for the candidate. The electors votes are the only votes that really matter which is not fair to the voters. Out of everyone that votes for president and having only 538 votes count does not seem fair to the voters at all.

Over 60 percent of voters prefer direct election. 60 percent is the majority of voters the rather have direct election instead of the electoral college. Since most of the time it is majority rules then why not cut the electoral college from the voting process? I'll tell you why, because ever since the disaster hat occurred in 2000, the candidates still need a chance at winning the election even if they do not get to visit every state during the campaign.

Yes, the electoral college is unfair and irrational but it has also created a new system known as the winnertakesall system. This system allows the candidates to focus on the states that they do have a chance winning over instead of focusing on the states that they know for a fact have no chance of winning over. Over all, the electoral college has no point in being apart of the voting process. The only voting process this country should yse is direct voting because it is fair to everyone. The election process should be a fair process, it should not have everyone voting and only having 538 vote count. Even when over 60 percent of the voters choose direct voting, the country still agrees to use the electoral college. All in all I have to agree with Bob Dole, Mr.",0
ae289cee,1,"Every four years america as a whole chooses on who should be the president of the united states. The process of election is straight forward and always follows the same process every election. The american citizens vote on one of the two candidates, then those votes are counted and giving to the electors, then the electors of each state representing the population of said state including the District of Columbia votes one of the candidates, after all votes are tallied the winning candidate is elected president. Overall this system seems rather complicated and can be seen as an unfair process at which only to vote on who takes charge of america. The electoral college should be replaced by who receives the most popular votes from all american citizens and not the state electoral.

Electoral college is a process created during the founding of the united states as sort of a ""middleground"" or compromise on how the people of the country should elect the president . In order for a president to be elected out of the 538 electors that make up the electoral college he or she must at least receive 270 votes . Each president has a group of electors that process your votes in order to choose who the state votes for making it in a ways unfair. This system can come with its own set of problems that include replacement of electors, electors voting to who they feel, and at times one candidate gaining the most popular vote but losing the chance of presidency because of the lack of electoral votes form the state . An example of the unbalanced power is the near success of the louisiana legislature replacing the democratic electors in the 1960, segregation with new ones that would oppose against John F. Kennedy making him lose the popular vote.

The best replacement for the electoral college is to allow the citizens of america to vote upon who should be the president of the U.S without the need for electors. The candidate that receives the most votes is the one who becomes the president of the united states. In order to process all possible millions of votes into a rational percentage and the candidate with the higher percentage would in turn become president. With this in mind the candidates would need to visit all or largely selected states in order to deliver campaign speeches to persuade the population to vote for them, because with the electoral college system candidates would focus mainly on tight races in the ""swing states"" practically ignoring other like in the 2000 campaign seventeen states didnt see their candidate . The electoral college only focuses on the large numbers and not on the smaller population that can still make a difference making the system unfair. Making them only focus on the big states because how many electoral votes it could bring compared to a smaller state which could possibly only supply three.

On the other side electoral college does have a good standing as a method of vote. Electoral college has five good reasons on why it shouldn't be replaced and they are certainty of outcom, everyone's president, swing states, Big states, and avoid runoff elections . Each campaign party chooses their electors which rarely end in betrayel making it possible to win the election with low popularity votes. The electoral system also gives the candidate a chance to win in a ""landslide"" because of the winnertakeall basis at which it follows . No region has enough votes to elect a president also the electoral college needs to have transregional appeal. And the main goal of the electoral college is to obviously elect a new president but as well avoid runoff elections.

The electoral college is an unfair system of voting because of how it all depends on a small group of selected representatives and not all of the american population as a whole. Even though it can be regarded as a fair middle ground it still has its flaws and doesnt reach out to society as a whole only focusing on the states that can lead to victory, casting out those who's electoral votes will not make much of a difference. In the end the voting system should mainly focus on popularity of a candidate than what the ""state"" feels they should vote for because of how many votes they actually received for a given candidate due to the fact that it may end up voting on which who they feel and refuse to vote for their partys candidate. The electoral system should be replaced.",0
ae411914,1,"Deaor Mor. Senatoor, What is the Electooral College? Can voteors contorol whom theior electoors vote foor? Not always. The Electooral College is an unfaior, outdated, and iororational porocess. Although many believe it is a necessity foor choosing a poresident, it is not. I believe the porocess of choosing a poresident should be changed to the election by populaor vote in the United States.

Fiorst, what is the Electooral College? In the passage ""What Is the Electooral College"" it says, ""It is a porocess by which the founding fatheors established in the Constitution as a comporomise between election of the Poresident by a vote in Congoress and election of the Poresident by a populaor vote of qualified citizens. The poresidential election is held eveory fouor yeaors on the Tuesday afteor the fiorst Monday in Novembeor. You help choose youor state's electoors when you vote foor youor Poresident because when you vote foor youor candidate you aore actually voting foor youor candidates electoors."" But, little did the fouding fatheors know it is not oreally a comporomise. The Electooral College is composed of 538 electoors.Some of them unfaior ones too. A majoority of 270 electooral votes is orequiored to elect the Poresident. In souorce 2 it says, ""The poresidential election is held eveory fouor yeaors on the Tuesday afteor the fiorst Monday in Novembeor. You help choose youor state's electoors when you vote foor youor Poresident because when you vote foor you or candidate you aore actually voting foor youor candidates electoors."" Second, the Electooral College is not a place, it is a porocess, an unfaior, outdated, and iororational porocess. Accoording to the passage ""The Indefensible Electooral College"" it states how, ""Undeor the Electooral College system, voteors vote not foor the poresident, but foor a slate of electoors who in tuorn elect the poresident."" Do you think that is faior? This porocess is confusing and it should be abolished. Due to the Electooral College many people get confused and sometimes vote foor the worong candidate. In the souorce ""The Indefensible Electooral College"" it says, "" faithless electoors have occasionally orefused to vote foor theior paorty's candidate and cast a deciding vote foor whomeveor they please."" That is unfaior, and iororational. People should be able to have a choice, although they let you feel like you'ore doing something by voting, you actually aore not doing much. The Electooral College gets the last woord.

Thiord, some aorgue that the Electooral College has good intentions, they suppoort theior claims with ideas stated in the passage ""In Defense of the Electooral College"" some such as ""The Electooral College orestoores some of the weight in the political balance to laorge states, the Electooral College orequiores a poresidential candidate to have toransoregional appeal, oor the Electooral College avoids the poroblem of elections in which no candidate orecieves a majoority of the votes cast."" Although these oreasons may be valid, they'ore not enough to puorsuade thousands of U.S citizens that the Electooral College should not be abolished.

Cat got youor tongue? In conclusion, as you can see the Electooral College is not always the best way to choose a poresident, it is unfaior, it is outdated since the founding fatheors had set it up, and it is iororational. the Electooral College should be oreplaced with the porocess of populaor vote.",0
ae953e74,1,"Dear Senator, Electoral college may be a despised method to some people but it has been the system established by our founding fathers and remains until this day. It may not be perfect but every method has its flaws, including popular vote, respectively. The popular voting system is not the best method since it can end up not defining certainty of the outcome. Electoral college has prevailed until this day and it should remain this way for the United States of America.

Although electoral college may be called outdated, irrational and unfair Brandon Plumer 14. This isnt true because if it were so outdated and unfair it would have been substituted or changed by another system but it has remained because of its efficiency. This system is certainly not unfair because as stated in a article by Richard A. Posner,he explains ""each party selects a slate of electors trusted to vote for the party's nominee and that trust is rarely betrayed."" As for the irrational portion of the opposing view, as stated in "" in defense of the electoral college..."" article has multiple reasons but one of them is ""The Electoral College requires a presidential candidate to have transregional appeal."" No region South,Northeast,etc. has enough electoral votes to elect a president."" The single best argument against Electoral College may be called ""the disaster factor"" as claimed by Brandom Plumer in his article opposing the Electoral College. Certainty of Outcome is a strong point for Richard a. Posner in his article defending the electoral college and carefully states ""A dispute over the outcome of the Electoral College vote is possibleit happened in 2000but it's less likely than a dispute over the popular vote."" He Richard Posner also reminds the reader that the Electoral College avoids issues in elections in which no candidate receives majority of the votes cast and there is no pressure for a ""runoff election"" when no candidate wins a majority of the votes cast.

Another factor brought to our attention by ""the indefensible electoral college..."" article is that since the Electoral College uses the winnertakeall system in each state, candidates dont lose time in states they are most likely to not win in and they focus mostly on ""swing"" states. Although the ""swing"" states system is used, it is simply utilized becauseit induces the candidates as seen in 2012's election. But the voters in tossup states are most likely to pay more attention to the campaign, and it is decreed that the most thoughtful voters should be the chosen ones to decide the election.

Ultimately with all the information cited it is quite obvious which option is best for the U.S. Electoral College may have it's cons but the pros outweigh it. This is not a new method. It was defined by the Founding Fathers that wrote our constitution that has held our country in unisom until this day. Now in 2015 it is still the leading force in the government and should be kept that way. the Electoral college is the best suited for America and should'nt be altered.",0
aed17226,0,"""The day that mankind realizes that their creations destroy the true beauty of mother nature it will be too late."" This quote by one of our nations greatest political and environmental activists, Irvin Green, directly applies to the topic of reducing pollution. One simple, yet extremely effective way to reduce pollution is limiting the transportation methods we travel by. Limiting car and vehicle usage can reduce pollution, nearly eliminate accidents, and makes the road a safer place.

In many places such as Germany, Paris, and Columbia, many ambitious ideas are being put into play to help battle pollution. In the article, ""In German Suburb, Life Goes On Without Cars"", it is stated that in Vauban Germany, 70 percent of families do not own vehicles. The other 30% that do, do not have a place to park them, making them basically useless. Residents in Vauban have stopped their need for transportation, making malls and stores a walk away. In this new approach, pollution has drastically reduced in numbers and has made it a much safer and cleaner place to live.

The usage of vehicles are a doubleedged sword. They may get us to where we need to go with plenty of time to spare, but what are we really losing because of it? What we are losing is the environment and also our health. In Paris, the pollution rate almost reached a new record high, thus forcing the partial driving pan to clear the air of the global city. In the article, ""Paris bans driving due to smog"", its evident that cars hurt us in more ways then we realize. businesses are suffering due to the lack of transportation available to delivery their services as seen in source number two, ""Delivery companies complained of lost revenue"". ""Congestion was down 60% in the capital of france after fivedays of intensifying smog..."" The smog was so dense that Paris officials created a law making evennumbered license plates to leave there cars at home to reduce pollution. With half of the normal amount of cars driving, it almost elimated the total accident rate, making the road a safer place to be.

Despite the benefits that come along with transportation, there are more disadvanges then advantages. Pollution is the second largest source of America's emissions just behind power plants. Many sociologist have seen these statistics and have also noticed that American transportation usuage has slowly been declining since its peak in 2005. People are slowly but surely helping the cause in their own ways, whether its by delaying getting there license, limit there driving, or even carpooling with friends. Limiting car and vehicle usage can reduce pollution, nearly eliminate accidents, and makes the road a safer place to be.",0
aee5bc2a,0,"Having a car can be very stressful and cost a lot of money. Not only does having a car hurt our earth but it hurts your wallet or you can hurt other people. Also you can get so much more exercise from just walking to where you need to go than taking your car. It seems difficulty to live without your car but they show that some people can do it , so can you.

You just moved into your new home in Vauban , Germany. You have to pay money just to park your car. In the article ""In german suburb, life goes on without cars."" According to Elisabeth Rosenthal , it states in paragraph 2 that ""Car ownership is allowed , but there ar only two places to park large garages at the edge of the development, where a carowner buys a space, for 40,000, along with a home."" So if you want to park your car , you have to pay just to keep it there and always pay for your house.

Think of all the people that have cars , take buses , basically anything with an engine is polluting our earth. In the article ""Paris bans driving due to smog"" according the writer , Robert Duffer it states in paragraph 10 that ""After days of nearrecord pollution , Paris enforced a partial driving ban to clear the air of the global city."" They almost broke a record of so much pollution and the main reason of that is because of cars. So if you have less people driving them , the less polluted our world with be.

Instead of driving just everywhere , you can get exricse and move your body to the place you need to go. Not only is it healthy for your body and life , its healthy for our world. In the article ""Carfree day is spinning into a big hit in Bogota."" The author Andrew Selsky stated in paragraph 20 that ""In a program thats set to spread to other countries, millions of Colombians hiked, biked, skated or took buses to work during a carfree day yesterday, leaving the streets of this capital city eerily devoid of traffic jams."" They got where the needed to go , without their car. So just on that one day , they helped out our world and themselves.

In conclusion , having no car is just better for everyone. You get to save so much money on gas or not having to pay for a parking spot. Our world is not as polluted with all thr smoke and gas that cars cause. You get to get exercise for the day and feel better. If you can go a day with no car , you can live your life with no car. So help save the world and your wallet by not using a car.",0
